drugbank_id,drugname,drug_type,target,approved,experimental,illicit,investigational,nutraceutical,withdrawn
DB00193,Tramadol,small molecule,"['BE0000770', 'BE0000486', 'BE0000749', 'BE0000533', 'BE0000632', 'BE0000420', 'BE0003438', 'BE0000045', 'BE0000092', 'BE0000384', 'BE0002081', 'BE0001023', 'BE0004956', 'BE0000013', 'BE0004864']",1,0,0,1,0,0
DB00194,Vidarabine,small molecule,['BE0000458'],1,0,0,1,0,0
DB00195,Betaxolol,small molecule,"['BE0000172', 'BE0000694']",1,0,0,1,0,0
DB00196,Fluconazole,small molecule,['BE0000233'],1,0,0,1,0,0
DB00197,Troglitazone,small molecule,"['BE0000215', 'BE0000996', 'BE0000240', 'BE0001204', 'BE0002088', 'BE0003722', 'BE0001007', 'BE0000071', 'BE0000814']",1,0,0,1,0,1
DB00198,Oseltamivir,small molecule,"['BE0000584', 'BE0000914', 'BE0003200']",1,0,0,0,0,0
DB00199,Erythromycin,small molecule,"['BE0003521', 'BE0000090']",1,0,0,1,0,0
DB00200,Hydroxocobalamin,small molecule,"['BE0000734', 'BE0000777', 'BE0000320', 'BE0000238', 'BE0000340', 'BE0000936', 'BE0002175']",1,0,0,0,0,0
DB00201,Caffeine,small molecule,"['BE0000013', 'BE0000487', 'BE0000924', 'BE0000739', 'BE0004922', 'BE0002385', 'BE0002406', 'BE0002379', 'BE0002407', 'BE0004914', 'BE0004874', 'BE0000241', 'BE0000354', 'BE0009789']",1,0,0,0,0,0
DB00202,Succinylcholine,small molecule,"['BE0000411', 'BE0003438', 'BE0000092', 'BE0000560', 'BE0000045']",1,0,0,0,0,0
DB00203,Sildenafil,small molecule,"['BE0000182', 'BE0003556', 'BE0003557']",1,0,0,1,0,0
DB00204,Dofetilide,small molecule,"['BE0000090', 'BE0000210', 'BE0001131']",1,0,0,1,0,0
DB00205,Pyrimethamine,small molecule,"['BE0000330', 'BE0001153']",1,0,0,1,0,0
DB00206,Reserpine,small molecule,"['BE0000118', 'BE0004674', 'BE0003408']",1,0,0,1,0,0
DB00207,Azithromycin,small molecule,['BE0001092'],1,0,0,0,0,0
DB00208,Ticlopidine,small molecule,['BE0000110'],1,0,0,0,0,0
DB00209,Trospium,small molecule,"['BE0000092', 'BE0000045']",1,0,0,0,0,0
DB00210,Adapalene,small molecule,"['BE0000206', 'BE0000144', 'BE0000078', 'BE0000707', 'BE0000412', 'BE0001040', 'BE0001164', 'BE0000663', 'BE0000529']",1,0,0,0,0,0
DB00211,Midodrine,small molecule,"['BE0000501', 'BE0000575', 'BE0000715']",1,0,0,0,0,0
DB00212,Remikiren,small molecule,['BE0000270'],0,1,0,0,0,0
DB00213,Pantoprazole,small molecule,"['BE0000349', 'BE0000766']",1,0,0,0,0,0
DB00214,Torasemide,small molecule,"['BE0000502', 'BE0000281']",1,0,0,0,0,0
DB00215,Citalopram,small molecule,"['BE0000749', 'BE0000442']",1,0,0,0,0,0
DB00216,Eletriptan,small molecule,"['BE0000659', 'BE0000797', 'BE0000460', 'BE0000291']",1,0,0,1,0,0
DB00217,Bethanidine,small molecule,"['BE0004864', 'BE0000644', 'BE0004872']",1,0,0,0,0,0
DB00218,Moxifloxacin,small molecule,"['BE0000429', 'BE0000366', 'BE0000742']",1,0,0,1,0,0
DB00219,Oxyphenonium,small molecule,['BE0000092'],1,0,0,0,0,0
DB00220,Nelfinavir,small molecule,['BE0000664'],1,0,0,0,0,0
DB00221,Isoetharine,small molecule,"['BE0000172', 'BE0000694']",1,0,0,0,0,0
DB00222,Glimepiride,small molecule,"['BE0000708', 'BE0000644', 'BE0000207']",1,0,0,0,0,0
DB00223,Diflorasone,small molecule,['BE0000794'],1,0,0,0,0,0
DB00224,Indinavir,small molecule,['BE0004854'],1,0,0,0,0,0
DB00226,Guanadrel,small molecule,['BE0000486'],1,0,0,0,0,0
DB00227,Lovastatin,small molecule,"['BE0000574', 'BE0000516', 'BE0002366']",1,0,0,1,0,0
DB00228,Enflurane,small molecule,"['BE0004797', 'BE0009847', 'BE0000218', 'BE0004852', 'BE0003888', 'BE0004902', 'BE0000433']",1,0,0,1,0,0
DB00229,Cefotiam,small molecule,['BE0000576'],1,0,0,1,0,0
DB00230,Pregabalin,small molecule,['BE0000691'],1,0,0,1,0,0
DB00231,Temazepam,small molecule,"['BE0004797', 'BE0008668']",1,0,0,1,0,0
DB00232,Methyclothiazide,small molecule,"['BE0000502', 'BE0000267', 'BE0000322', 'BE0000535']",0,0,0,0,0,1
DB00233,Aminosalicylic acid,small molecule,"['BE0000262', 'BE0004655', 'BE0000248', 'BE0003768']",1,0,0,0,0,0
DB00234,Reboxetine,small molecule,['BE0000486'],1,1,0,0,0,0
DB00235,Milrinone,small molecule,['BE0000436'],1,0,0,0,0,0
DB00237,Butabarbital,small molecule,"['BE0004797', 'BE0009927', 'BE0000640', 'BE0000829', 'BE0000831', 'BE0000830', 'BE0000346', 'BE0000826', 'BE0000832', 'BE0000827', 'BE0000828']",1,0,1,0,0,0
DB00238,Nevirapine,small molecule,['BE0004136'],1,0,0,0,0,0
DB00239,Oxiconazole,small molecule,"['BE0000233', 'BE0004668', 'BE0000956']",1,0,0,0,0,0
DB00240,Alclometasone,small molecule,['BE0000794'],1,0,0,0,0,0
DB00241,Butalbital,small molecule,"['BE0000795', 'BE0000381', 'BE0000523', 'BE0000478', 'BE0000471', 'BE0000764', 'BE0000849', 'BE0002341', 'BE0000829', 'BE0000826', 'BE0004797']",1,0,1,0,0,0
DB00242,Cladribine,small molecule,"['BE0000325', 'BE0002450', 'BE0003613', 'BE0000546', 'BE0003614', 'BE0003615', 'BE0003617', 'BE0003616', 'BE0000250']",1,0,0,1,0,0
DB00243,Ranolazine,small molecule,"['BE0004901', 'BE0009631', 'BE0009739', 'BE0004863', 'BE0000172']",1,0,0,1,0,0
DB00244,Mesalazine,small molecule,"['BE0000262', 'BE0000017', 'BE0000248', 'BE0000215', 'BE0004655', 'BE0001154', 'BE0001075', 'BE0004429']",1,0,0,0,0,0
DB00245,Benzatropine,small molecule,"['BE0000092', 'BE0000647', 'BE0000442', 'BE0000749', 'BE0000486']",1,0,0,0,0,0
DB00246,Ziprasidone,small molecule,"['BE0000756', 'BE0000020', 'BE0000145', 'BE0000451', 'BE0000581', 'BE0000389', 'BE0000291', 'BE0000797', 'BE0000659', 'BE0000476', 'BE0000533', 'BE0000945', 'BE0000650', 'BE0000442', 'BE0000501', 'BE0000575', 'BE0000289', 'BE0000572', 'BE0000342', 'BE0000092', 'BE0000560', 'BE0000045', 'BE0000405', 'BE0000247', 'BE0009860', 'BE0004688']",1,0,0,0,0,0
DB00247,Methysergide,small molecule,"['BE0000393', 'BE0000533', 'BE0000451', 'BE0000291', 'BE0000650', 'BE0000797', 'BE0000460', 'BE0000476']",1,0,0,0,0,0
DB00248,Cabergoline,small molecule,"['BE0000756', 'BE0000393', 'BE0000581', 'BE0000451', 'BE0000572', 'BE0000659', 'BE0000389', 'BE0000289', 'BE0000291', 'BE0000342', 'BE0000145', 'BE0000020', 'BE0000797', 'BE0000533', 'BE0000650', 'BE0000501', 'BE0000575', 'BE0000715', 'BE0000172', 'BE0000694', 'BE0004889']",1,0,0,0,0,0
DB00249,Idoxuridine,small molecule,['BE0000458'],1,0,0,1,0,0
DB00250,Dapsone,small molecule,"['BE0002087', 'BE0002086']",1,0,0,1,0,0
DB00251,Terconazole,small molecule,['BE0000233'],1,0,0,0,0,0
DB00252,Phenytoin,small molecule,"['BE0000197', 'BE0000141', 'BE0000956', 'BE0003635', 'BE0002082', 'BE0000090', 'BE0008715', 'BE0002081', 'BE0002084', 'BE0004797']",1,0,0,0,0,0
DB00253,Medrysone,small molecule,['BE0000794'],1,0,0,0,0,0
DB00254,Doxycycline,small molecule,[],1,0,0,1,0,0
DB00255,Diethylstilbestrol,small molecule,"['BE0000123', 'BE0002088', 'BE0000792', 'BE0003722', 'BE0005001', 'BE0003740', 'BE0000956', 'BE0000132', 'BE0000685']",1,0,0,1,0,0
DB00256,Lymecycline,small molecule,['BE0000019'],1,0,0,1,0,0
DB00257,Clotrimazole,small molecule,"['BE0000233', 'BE0000415', 'BE0000956', 'BE0000635']",1,0,0,0,0,0
DB00259,Sulfanilamide,small molecule,['BE0000803'],1,0,0,0,0,0
DB00260,Cycloserine,small molecule,"['BE0000733', 'BE0000806']",1,0,0,0,0,0
DB00261,Anagrelide,small molecule,['BE0000436'],1,0,0,0,0,0
DB00262,Carmustine,small molecule,['BE0000648'],1,0,0,1,0,0
DB00263,Sulfisoxazole,small molecule,['BE0000803'],1,0,0,0,0,0
DB00264,Metoprolol,small molecule,"['BE0000172', 'BE0000694']",1,0,0,1,0,0
DB00266,Dicoumarol,small molecule,"['BE0000713', 'BE0001184', 'BE0001185']",1,0,0,0,0,0
DB00267,Cefmenoxime,small molecule,"['BE0000576', 'BE0002393']",1,0,0,0,0,0
DB00268,Ropinirole,small molecule,"['BE0000581', 'BE0000389', 'BE0004888', 'BE0000756']",1,0,0,1,0,0
DB00269,Chlorotrianisene,small molecule,['BE0000123'],0,0,0,1,0,1
DB00270,Isradipine,small molecule,"['BE0000430', 'BE0000691', 'BE0002354', 'BE0000864', 'BE0002396', 'BE0002359', 'BE0002355']",1,0,0,1,0,0
DB00272,Betazole,small molecule,['BE0000112'],1,0,0,0,0,0
DB00273,Topiramate,small molecule,"['BE0000795', 'BE0009738', 'BE0009793', 'BE0000322', 'BE0000535', 'BE0000267', 'BE0003625', 'BE0009739', 'BE0008718']",1,0,0,0,0,0
DB00274,Cefmetazole,small molecule,"['BE0003577', 'BE0000588', 'BE0000488', 'BE0002393', 'BE0002063', 'BE0003685']",1,0,0,1,0,0
DB00275,Olmesartan,small molecule,['BE0000062'],1,0,0,1,0,0
DB00276,Amsacrine,small molecule,"['BE0000742', 'BE0000090', 'BE0000925', 'BE0000530']",1,0,0,1,0,0
DB00277,Theophylline,small molecule,"['BE0000013', 'BE0000924', 'BE0000241', 'BE0000487', 'BE0000182', 'BE0001133', 'BE0000436', 'BE0002366', 'BE0009002', 'BE0009003', 'BE0009004', 'BE0001717', 'BE0009005', 'BE0009006']",1,0,0,0,0,0
DB00278,Argatroban,small molecule,['BE0000048'],1,0,0,1,0,0
DB00279,Liothyronine,small molecule,"['BE0000687', 'BE0000315', 'BE0009045']",1,0,0,0,0,0
DB00280,Disopyramide,small molecule,"['BE0000197', 'BE0000092', 'BE0000560', 'BE0000045', 'BE0003603', 'BE0003604', 'BE0000090', 'BE0003663']",1,0,0,0,0,0
DB00281,Lidocaine,small molecule,"['BE0000177', 'BE0001143', 'BE0000197', 'BE0000767', 'BE0002083', 'BE0000925', 'BE0003663']",1,0,0,0,0,0
DB00282,Pamidronic acid,small molecule,"['BE0000776', 'BE0003570', 'BE0001162', 'BE0009991']",1,0,0,0,0,0
DB00283,Clemastine,small molecule,['BE0000442'],1,0,0,1,0,0
DB00284,Acarbose,small molecule,"['BE0000837', 'BE0002639', 'BE0000876', 'BE0001176']",1,0,0,1,0,0
DB00285,Venlafaxine,small molecule,"['BE0000749', 'BE0000486', 'BE0000647']",1,0,0,0,0,0
DB00286,Conjugated estrogens,small molecule,"['BE0000123', 'BE0000792']",1,0,0,0,0,0
DB00287,Travoprost,small molecule,['BE0000610'],1,0,0,0,0,0
DB00288,Amcinonide,small molecule,"['BE0000794', 'BE0000422']",1,0,0,0,0,0
DB00289,Atomoxetine,small molecule,"['BE0000486', 'BE0000749', 'BE0004956', 'BE0001028', 'BE0000632']",1,0,0,0,0,0
DB00290,Bleomycin,small molecule,"['BE0000199', 'BE0000167']",1,0,0,1,0,0
DB00291,Chlorambucil,small molecule,[],1,0,0,0,0,0
DB00292,Etomidate,small molecule,"['BE0000795', 'BE0000572', 'BE0004797']",1,0,0,0,0,0
DB00293,Raltitrexed,small molecule,"['BE0000324', 'BE0000700']",1,0,0,1,0,0
DB00294,Etonogestrel,small molecule,['BE0000557'],1,0,0,1,0,0
DB00295,Morphine,small molecule,"['BE0000770', 'BE0000632', 'BE0000420', 'BE0004024']",1,0,0,1,0,0
DB00296,Ropivacaine,small molecule,['BE0000177'],1,0,0,0,0,0
DB00297,Bupivacaine,small molecule,"['BE0000177', 'BE0000064']",1,0,0,1,0,0
DB00298,Dapiprazole,small molecule,"['BE0000501', 'BE0000715', 'BE0000575']",1,0,0,0,0,0
DB00300,Tenofovir disoproxil,small molecule,"['BE0004136', 'BE0000312']",1,0,0,1,0,0
DB00301,Flucloxacillin,small molecule,['BE0000576'],1,0,0,1,0,0
DB00302,Tranexamic acid,small molecule,['BE0000211'],1,0,0,0,0,0
DB00303,Ertapenem,small molecule,"['BE0000103', 'BE0003579', 'BE0000001', 'BE0002393', 'BE0000744', 'BE0000588', 'BE0000488', 'BE0003685']",1,0,0,1,0,0
DB00304,Desogestrel,small molecule,"['BE0000557', 'BE0000123']",1,0,0,0,0,0
DB00305,Mitomycin,small molecule,[],1,0,0,0,0,0
DB00306,Talbutal,small molecule,"['BE0000795', 'BE0000381', 'BE0000523', 'BE0000478', 'BE0000471', 'BE0000764', 'BE0000849', 'BE0002341', 'BE0000829', 'BE0000826', 'BE0004797']",1,0,1,0,0,0
DB00307,Bexarotene,small molecule,"['BE0000412', 'BE0000078', 'BE0000707']",1,0,0,1,0,0
DB00308,Ibutilide,small molecule,"['BE0000430', 'BE0000303', 'BE0000090', 'BE0000691', 'BE0000679', 'BE0000154', 'BE0000680', 'BE0000462', 'BE0000699', 'BE0000708']",1,0,0,0,0,0
DB00309,Vindesine,small molecule,['BE0000026'],1,0,0,1,0,0
DB00310,Chlorthalidone,small molecule,"['BE0000502', 'BE0000267']",1,0,0,0,0,0
DB00311,Ethoxzolamide,small molecule,"['BE0000267', 'BE0000322', 'BE0000535', 'BE0003629', 'BE0003625']",0,0,0,0,0,1
DB00312,Pentobarbital,small molecule,"['BE0000795', 'BE0000381', 'BE0000523', 'BE0000478', 'BE0000471', 'BE0000764', 'BE0000849', 'BE0002341', 'BE0000829', 'BE0000826', 'BE0004797', 'BE0004956', 'BE0000956']",1,0,0,1,0,0
DB00313,Valproic acid,small molecule,"['BE0000573', 'BE0000881', 'BE0000162', 'BE0000152', 'BE0004901', 'BE0002366', 'BE0000071', 'BE0001007', 'BE0000215']",1,0,0,1,0,0
DB00314,Capreomycin,small molecule,['BE0009727'],1,0,0,0,0,0
DB00315,Zolmitriptan,small molecule,"['BE0000797', 'BE0000659', 'BE0000460', 'BE0000476', 'BE0000650', 'BE0000291', 'BE0000451', 'BE0000393']",1,0,0,1,0,0
DB00316,Acetaminophen,small molecule,"['BE0002480', 'BE0000262', 'BE0000017', 'BE0001023']",1,0,0,0,0,0
DB00317,Gefitinib,small molecule,['BE0000767'],1,0,0,1,0,0
DB00318,Codeine,small molecule,"['BE0000770', 'BE0000632', 'BE0000420']",1,0,1,0,0,0
DB00319,Piperacillin,small molecule,"['BE0004643', 'BE0003624', 'BE0004644', 'BE0004335']",1,0,0,0,0,0
DB00320,Dihydroergotamine,small molecule,"['BE0000659', 'BE0000797', 'BE0000289', 'BE0000393']",1,0,0,1,0,0
DB00321,Amitriptyline,small molecule,"['BE0000486', 'BE0000749', 'BE0000451', 'BE0000291', 'BE0000420', 'BE0000632', 'BE0001039', 'BE0003605', 'BE0000501', 'BE0000715', 'BE0000289', 'BE0000442', 'BE0000897', 'BE0000781', 'BE0000112', 'BE0000146', 'BE0000156', 'BE0000533', 'BE0000575', 'BE0000650', 'BE0000659', 'BE0000770', 'BE0000797', 'BE0000945', 'BE0002398', 'BE0004882', 'BE0004890', 'BE0009629']",1,0,0,0,0,0
DB00322,Floxuridine,small molecule,['BE0000324'],1,0,0,0,0,0
DB00323,Tolcapone,small molecule,['BE0002089'],1,0,0,0,0,1
DB00324,Fluorometholone,small molecule,['BE0000794'],1,0,0,1,0,0
DB00325,Nitroprusside,small molecule,['BE0000556'],1,0,0,1,0,0
DB00327,Hydromorphone,small molecule,"['BE0000770', 'BE0000420', 'BE0000632']",1,0,1,0,0,0
DB00328,Indomethacin,small molecule,"['BE0000017', 'BE0000262', 'BE0001640', 'BE0003560', 'BE0000215', 'BE0000962', 'BE0003561', 'BE0000071', 'BE0000592']",1,0,0,1,0,0
DB00330,Ethambutol,small molecule,"['BE0000591', 'BE0000122', 'BE0000034']",1,0,0,0,0,0
DB00331,Metformin,small molecule,"['BE0000254', 'BE0003887', 'BE0000208']",1,0,0,0,0,0
DB00332,Ipratropium,small molecule,"['BE0000092', 'BE0000560', 'BE0000045']",1,1,0,0,0,0
DB00333,Methadone,small molecule,"['BE0000770', 'BE0004956', 'BE0000420', 'BE0000311', 'BE0002341', 'BE0003585', 'BE0000849', 'BE0000850']",1,0,0,0,0,0
DB00334,Olanzapine,small molecule,"['BE0000451', 'BE0000756', 'BE0000020', 'BE0000145', 'BE0000581', 'BE0000389', 'BE0000533', 'BE0000311', 'BE0000945', 'BE0000442', 'BE0000501', 'BE0000575', 'BE0000092', 'BE0000560', 'BE0000045', 'BE0000405', 'BE0004889', 'BE0004872', 'BE0004958', 'BE0008668']",1,0,0,1,0,0
DB00335,Atenolol,small molecule,"['BE0000172', 'BE0000694']",1,0,0,0,0,0
DB00336,Nitrofural,small molecule,['BE0000298'],1,0,0,1,0,0
DB00337,Pimecrolimus,small molecule,"['BE0002386', 'BE0000695']",1,0,0,1,0,0
DB00338,Omeprazole,small molecule,"['BE0000349', 'BE0003721']",1,0,0,1,0,0
DB00339,Pyrazinamide,small molecule,['BE0009744'],1,0,0,1,0,0
DB00340,Metixene,small molecule,['BE0004890'],1,0,0,0,0,0
DB00341,Cetirizine,small molecule,['BE0000442'],1,0,0,0,0,0
DB00342,Terfenadine,small molecule,"['BE0000442', 'BE0000090', 'BE0000045', 'BE0000092', 'BE0000247', 'BE0000405', 'BE0000560']",1,0,0,0,0,1
DB00343,Diltiazem,small molecule,"['BE0000679', 'BE0000430']",1,0,0,1,0,0
DB00344,Protriptyline,small molecule,"['BE0000486', 'BE0000749']",1,0,0,0,0,0
DB00345,Aminohippuric acid,small molecule,[],1,0,0,1,0,0
DB00346,Alfuzosin,small molecule,"['BE0000501', 'BE0000575', 'BE0000715', 'BE0000090']",1,0,0,1,0,0
DB00347,Trimethadione,small molecule,['BE0000483'],1,0,0,0,0,0
DB00348,Nitisinone,small molecule,['BE0000455'],1,0,0,1,0,0
DB00349,Clobazam,small molecule,"['BE0004797', 'BE0008668']",1,0,1,0,0,0
DB00350,Minoxidil,small molecule,"['BE0000644', 'BE0000017', 'BE0000270']",1,0,0,1,0,0
DB00351,Megestrol acetate,small molecule,"['BE0000557', 'BE0000794']",1,0,0,1,0,0
DB00352,Tioguanine,small molecule,[],1,0,0,0,0,0
DB00353,Methylergometrine,small molecule,"['BE0000020', 'BE0000393']",1,0,0,0,0,0
DB00354,Buclizine,small molecule,"['BE0000442', 'BE0000092']",1,0,0,0,0,0
DB00355,Aztreonam,small molecule,"['BE0000790', 'BE0001444']",1,0,0,0,0,0
DB00356,Chlorzoxazone,small molecule,['BE0000553'],1,0,0,0,0,0
DB00357,Aminoglutethimide,small molecule,"['BE0002090', 'BE0003537']",1,0,0,1,0,0
DB00358,Mefloquine,small molecule,['BE0000924'],1,0,0,1,0,0
DB00359,Sulfadiazine,small molecule,[],1,0,0,1,0,0
DB00360,Sapropterin,small molecule,"['BE0000753', 'BE0000263', 'BE0000614', 'BE0000121']",1,0,0,1,0,0
DB00361,Vinorelbine,small molecule,['BE0000143'],1,0,0,1,0,0
DB00362,Anidulafungin,small molecule,['BE0004669'],1,0,0,1,0,0
DB00363,Clozapine,small molecule,"['BE0000756', 'BE0000451', 'BE0000020', 'BE0000581', 'BE0000389', 'BE0000291', 'BE0000797', 'BE0000659', 'BE0000476', 'BE0000311', 'BE0000533', 'BE0000945', 'BE0000650', 'BE0000442', 'BE0000146', 'BE0000501', 'BE0000575', 'BE0000289', 'BE0000572', 'BE0000342', 'BE0000092', 'BE0000560', 'BE0000045', 'BE0000405', 'BE0000247', 'BE0000666', 'BE0000814']",1,0,0,0,0,0
DB00364,Sucralfate,small molecule,"['BE0009737', 'BE0001015', 'BE0000953', 'BE0009672']",1,0,0,0,0,0
DB00365,Grepafloxacin,small molecule,"['BE0000366', 'BE0000429']",1,0,0,1,0,1
DB00366,Doxylamine,small molecule,"['BE0000442', 'BE0004890', 'BE0003848']",1,0,0,0,0,0
DB00367,Levonorgestrel,small molecule,"['BE0000557', 'BE0000539', 'BE0000123', 'BE0000132', 'BE0000685', 'BE0000794']",1,0,0,1,0,0
DB00368,Norepinephrine,small molecule,"['BE0000501', 'BE0000575', 'BE0000715', 'BE0000289', 'BE0000572', 'BE0000342', 'BE0000172', 'BE0000694', 'BE0001012', 'BE0000753', 'BE0000118', 'BE0004674']",1,0,0,0,0,0
DB00369,Cidofovir,small molecule,['BE0000343'],1,0,0,0,0,0
DB00370,Mirtazapine,small molecule,"['BE0000451', 'BE0000289', 'BE0000533', 'BE0000632', 'BE0000442', 'BE0004863']",1,0,0,0,0,0
DB00371,Meprobamate,small molecule,"['BE0000795', 'BE0000381', 'BE0000523', 'BE0000478', 'BE0000471', 'BE0000764', 'BE0004797']",1,0,1,0,0,0
DB00372,Thiethylperazine,small molecule,['BE0000756'],1,0,0,0,0,1
DB00373,Timolol,small molecule,"['BE0000172', 'BE0000694', 'BE0001248']",1,0,0,0,0,0
DB00374,Treprostinil,small molecule,"['BE0000475', 'BE0001007', 'BE0000110']",1,0,0,1,0,0
DB00376,Trihexyphenidyl,small molecule,"['BE0000092', 'BE0000560', 'BE0000045', 'BE0000405', 'BE0000247']",1,0,0,0,0,0
DB00377,Palonosetron,small molecule,['BE0000311'],1,0,0,1,0,0
DB00378,Dydrogesterone,small molecule,['BE0000557'],1,0,0,1,0,1
DB00379,Mexiletine,small molecule,"['BE0000197', 'BE0003721']",1,0,0,1,0,0
DB00380,Dexrazoxane,small molecule,"['BE0000742', 'BE0002425']",1,0,0,0,0,1
DB00381,Amlodipine,small molecule,"['BE0000430', 'BE0002226', 'BE0000303', 'BE0003563', 'BE0000267', 'BE0000973', 'BE0000012', 'BE0009351']",1,0,0,0,0,0
DB00382,Tacrine,small molecule,"['BE0000426', 'BE0002180', 'BE0002705']",1,0,0,1,0,1
DB00383,Oxyphencyclimine,small molecule,"['BE0000045', 'BE0000092', 'BE0000560']",1,0,0,0,0,0
DB00384,Triamterene,small molecule,"['BE0000497', 'BE0000190', 'BE0000024', 'BE0000495']",1,0,0,0,0,0
DB00385,Valrubicin,small molecule,['BE0000742'],1,0,0,0,0,0
DB00387,Procyclidine,small molecule,"['BE0000092', 'BE0000560', 'BE0000405', 'BE0000045']",1,0,0,0,0,0
DB00388,Phenylephrine,small molecule,"['BE0000501', 'BE0000575', 'BE0000715']",1,0,0,0,0,0
DB00389,Carbimazole,small molecule,['BE0000507'],1,0,0,1,0,0
DB00390,Digoxin,small molecule,['BE0000732'],1,0,0,0,0,0
DB00391,Sulpiride,small molecule,"['BE0000756', 'BE0000581', 'BE0000322', 'BE0003625']",1,0,0,1,0,0
DB00392,Profenamine,small molecule,"['BE0000092', 'BE0000641', 'BE0000560']",1,0,0,0,0,0
DB00393,Nimodipine,small molecule,"['BE0000430', 'BE0002359', 'BE0002357', 'BE0002355', 'BE0000303', 'BE0002354', 'BE0002358', 'BE0002356', 'BE0000668', 'BE0003721']",1,0,0,1,0,0
DB00394,Beclomethasone dipropionate,small molecule,['BE0000794'],1,0,0,1,0,0
DB00395,Carisoprodol,small molecule,"['BE0000795', 'BE0002346', 'BE0003592', 'BE0000471', 'BE0000523']",1,0,0,0,0,0
DB00396,Progesterone,small molecule,"['BE0000557', 'BE0000123', 'BE0000668', 'BE0000344', 'BE0000632', 'BE0000925', 'BE0000794', 'BE0000132', 'BE0000685', 'BE0000792']",1,0,0,0,0,0
DB00397,Phenylpropanolamine,small molecule,"['BE0000020', 'BE0000172', 'BE0000694', 'BE0004864']",1,0,0,0,0,1
DB00398,Sorafenib,small molecule,"['BE0000634', 'BE0000036', 'BE0000023', 'BE0000369', 'BE0000147', 'BE0000205', 'BE0000453', 'BE0002131', 'BE0002411', 'BE0000029']",1,0,0,1,0,0
DB00399,Zoledronic acid,small molecule,"['BE0000776', 'BE0003570']",1,0,0,0,0,0
DB00400,Griseofulvin,small molecule,"['BE0000283', 'BE0004660']",1,0,0,1,0,0
DB00401,Nisoldipine,small molecule,"['BE0000430', 'BE0000691', 'BE0002354', 'BE0002359', 'BE0002355']",1,0,0,0,0,0
DB00402,Eszopiclone,small molecule,"['BE0000795', 'BE0000381', 'BE0004797', 'BE0000523', 'BE0000471']",1,0,0,1,0,0
DB00403,Ceruletide,small molecule,['BE0000402'],1,0,0,0,0,0
DB00404,Alprazolam,small molecule,"['BE0004797', 'BE0008668']",1,0,1,1,0,0
DB00405,Dexbrompheniramine,small molecule,['BE0000442'],1,0,0,0,0,0
DB00406,Gentian violet cation,small molecule,[],1,0,0,0,0,0
DB00407,Ardeparin,small molecule,"['BE0000280', 'BE0000775']",1,0,0,1,0,1
DB00408,Loxapine,small molecule,"['BE0000756', 'BE0000020', 'BE0000451', 'BE0000533', 'BE0000291', 'BE0000797', 'BE0000659', 'BE0000476', 'BE0000311', 'BE0004688', 'BE0000945', 'BE0000650', 'BE0000501', 'BE0000575', 'BE0000289', 'BE0000572', 'BE0000342', 'BE0000172', 'BE0000092', 'BE0000560', 'BE0000045', 'BE0000405', 'BE0000247', 'BE0004889', 'BE0000581', 'BE0000389', 'BE0000145', 'BE0000442', 'BE0000112', 'BE0000146', 'BE0000749', 'BE0000486', 'BE0000647']",1,0,0,0,0,0
DB00409,Remoxipride,small molecule,"['BE0000756', 'BE0000389', 'BE0000581', 'BE0000451', 'BE0000156']",1,0,0,0,0,1
DB00410,Mupirocin,small molecule,['BE0000804'],1,0,0,1,0,0
DB00411,Carbamoylcholine,small molecule,"['BE0000092', 'BE0000560', 'BE0000738', 'BE0000426', 'BE0000045', 'BE0000405']",1,0,0,0,0,0
DB00412,Rosiglitazone,small molecule,"['BE0000215', 'BE0000996', 'BE0000071', 'BE0001007', 'BE0000412', 'BE0000078', 'BE0000707']",1,0,0,1,0,0
DB00413,Pramipexole,small molecule,"['BE0000581', 'BE0000756', 'BE0000389', 'BE0000291', 'BE0000289']",1,0,0,1,0,0
DB00414,Acetohexamide,small molecule,['BE0000644'],1,0,0,1,0,1
DB00415,Ampicillin,small molecule,"['BE0004644', 'BE0004335', 'BE0004643', 'BE0004290', 'BE0003624', 'BE0001018', 'BE0001134', 'BE0003379']",1,0,0,0,0,0
DB00416,Metocurine iodide,small molecule,['BE0000738'],1,0,0,0,0,1
